172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/enjoyhint-3.1.0/js/cloud-enjoyhint-functions.js HTTP/1.1" 200 1032 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/handlebars.min.js HTTP/1.1" 200 36033 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 16593 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/templates/menu/primary/js/logout.js HTTP/1.1" 200 965 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/main.js HTTP/1.1" 200 1417 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/images/logo-white.png HTTP/1.1" 200 12995 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/templates/user/login/js/login.js HTTP/1.1" 200 979 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/enjoyhint-3.1.0/enjoyhint.js HTTP/1.1" 200 38438 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/js/theme-wso2.js HTTP/1.1" 200 7679 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/fonts/Roboto/Roboto-Light.woff2 HTTP/1.1" 200 14524 "https://172.16.238.64:9443/publisher/site/themes/wso2/libs/theme-wso2_1.0/css/theme-wso2.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/bootstrap-select/js/bootstrap-select.min.js HTTP/1.1" 200 8766 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 16593 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/bootstrap_3.3.5/js/bootstrap.min.js HTTP/1.1" 200 9891 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/font-wso2_1.0.2/fonts/font-wso2.woff2?2c0cf0810aa0b8c819a297a3e3ddf641 HTTP/1.1" 200 25864 "https://172.16.238.64:9443/publisher/site/themes/wso2/libs/font-wso2_1.0.2/css/font-wso2.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 16593 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/conf/locales/js/i18nResources.json HTTP/1.1" 200 16593 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/jquery.cookie.js HTTP/1.1" 200 1941 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/jquery.form.js HTTP/1.1" 200 10761 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/fonts/Roboto/Roboto-Regular.woff2 HTTP/1.1" 200 14584 "https://172.16.238.64:9443/publisher/site/themes/wso2/libs/theme-wso2_1.0/css/theme-wso2.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/data-tables_1.10.7/extensions/Bootstrap/js/dataTables.bootstrap.js HTTP/1.1" 200 2004 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/typeahead.jquery.min.js HTTP/1.1" 200 8321 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/data-tables_1.10.7/extensions/Responsive/js/dataTables.responsive.js HTTP/1.1" 200 8293 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/templates/utils/common/common.js HTTP/1.1" 200 2066 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/jasny-bootstrap/dist/js/jasny-bootstrap.min.js HTTP/1.1" 200 4959 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/js/noty-theme-wso2.js HTTP/1.1" 200 1467 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/noty-2.3.8/js/noty/layouts/topRight.js HTTP/1.1" 200 990 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/polyfilled-es6.js HTTP/1.1" 200 1201 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/templates/utils/button-loader/jquery.buttonLoader.js HTTP/1.1" 200 827 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/noty-2.3.8/js/noty/packaged/jquery.noty.packaged.js HTTP/1.1" 200 7037 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/data-tables_1.10.7/media/js/jquery.dataTables.min.js HTTP/1.1" 200 27457 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/bootstrap3-editable/js/bootstrap-editable.min.js HTTP/1.1" 200 19452 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/fonts/Roboto/Roboto-Regular.woff2 HTTP/1.1" 200 14584 "https://172.16.238.64:9443/publisher/site/themes/wso2/libs/theme-wso2_1.0/css/theme-wso2.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/fonts/Roboto/Roboto-Light.woff2 HTTP/1.1" 200 14524 "https://172.16.238.64:9443/publisher/site/themes/wso2/libs/theme-wso2_1.0/css/theme-wso2.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/font-wso2_1.0.2/fonts/font-wso2.woff2?2c0cf0810aa0b8c819a297a3e3ddf641 HTTP/1.1" 200 25864 "https://172.16.238.64:9443/publisher/site/themes/wso2/libs/font-wso2_1.0.2/css/font-wso2.min.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/libs/jquery.cookie.js HTTP/1.1" 304 - "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/images/favicon.png HTTP/1.1" 200 738 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.157 Safari/537.36"
172.16.237.58 - - [24/May/2019:05:53:58 +0000] "GET /publisher/site/themes/wso2/images/favicon.png HTTP/1.1" 200 738 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:66.0) Gecko/20100101 Firefox/66.0"
172.16.237.28 - - [24/May/2019:05:54:52 +0000] "GET /publisher HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:53 +0000] "GET /publisher/ HTTP/1.1" 302 - "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:53 +0000] "GET /publisher/site/pages/login.jag?requestedPage=/publisher/ HTTP/1.1" 200 2300 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:54 +0000] "GET /publisher/site/themes/wso2/libs/jquery_1.11.0/jquery-1.11.3.min.js HTTP/1.1" 200 33789 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:54 +0000] "GET /publisher/site/themes/wso2/libs/bootstrap-select/css/bootstrap-select.min.css HTTP/1.1" 200 1442 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:54 +0000] "GET /publisher/site/themes/wso2/libs/jasny-bootstrap/dist/css/jasny-bootstrap.min.css HTTP/1.1" 200 2529 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:55 +0000] "GET /publisher/site/themes/wso2/libs/enjoyhint-3.1.0/enjoyhint.css HTTP/1.1" 200 1291 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:55 +0000] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/css/theme-wso2.css HTTP/1.1" 200 31337 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:55 +0000] "GET /publisher/site/themes/wso2/libs/enjoyhint-3.1.0/src/jquery.enjoyhint.css HTTP/1.1" 200 1285 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/css/custom.css HTTP/1.1" 200 1741 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/data-tables_1.10.7/extensions/Bootstrap/css/dataTables.bootstrap.css HTTP/1.1" 200 1969 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/font-wso2_1.0.2/css/font-wso2.min.css HTTP/1.1" 200 2728 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/select2_4.0.0/css/select2.min.css HTTP/1.1" 200 1959 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/data-tables_1.10.7/extensions/Responsive/css/dataTables.responsive.css HTTP/1.1" 200 656 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/bootstrap-rating/bootstrap-rating.css HTTP/1.1" 200 210 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/jquery-csrf.js HTTP/1.1" 200 1144 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/jquery-validation/jquery.validate.min.js HTTP/1.1" 200 6896 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/bootstrap-rating/bootstrap-rating.js HTTP/1.1" 200 2854 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/enjoyhint-3.1.0/js/cloud-enjoyhint-script-data.js HTTP/1.1" 200 2159 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/i18n/i18next-1.5.9.js HTTP/1.1" 200 13179 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/enjoyhint-3.1.0/js/cloud-enjoyhint-functions.js HTTP/1.1" 200 1032 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/templates/utils/dialog/workflow-dialog.js HTTP/1.1" 200 944 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/templates/page/base/js/jagg.js HTTP/1.1" 200 2980 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/templates/user/login/js/login.js HTTP/1.1" 200 979 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/main.js HTTP/1.1" 200 1417 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/templates/menu/primary/js/logout.js HTTP/1.1" 200 965 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/bootstrap_3.3.5/js/bootstrap.min.js HTTP/1.1" 200 9891 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/select2_4.0.0/js/select2.full.min.js HTTP/1.1" 200 20410 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/images/logo-white.png HTTP/1.1" 200 12995 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/theme-wso2_1.0/js/theme-wso2.js HTTP/1.1" 200 7679 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
172.16.237.28 - - [24/May/2019:05:54:56 +0000] "GET /publisher/site/themes/wso2/libs/enjoyhint-3.1.0/enjoyhint.js HTTP/1.1" 200 38438 "https://172.16.238.64:9443/publisher/site/pages/login.jag?requestedPage=/publisher/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.169 Safari/537.36"
